Source;Target;Type;Weight
2340;561;Directed;1
2340;1177;Directed;1
2340;1722;Directed;1
2340;3256;Directed;1
2340;3755;Directed;1
2340;4377;Directed;1
2340;4678;Directed;1
2340;4679;Directed;1
2340;4680;Directed;1
2340;4681;Directed;1
2342;131;Directed;1
2342;265;Directed;1
2342;505;Directed;1
2342;764;Directed;1
2342;1971;Directed;1
2342;2364;Directed;1
2342;2484;Directed;1
2342;2639;Directed;1
2342;2975;Directed;1
2342;4664;Directed;1
2343;731;Directed;1
2343;735;Directed;1
2343;794;Directed;1
2343;833;Directed;1
2343;1337;Directed;1
2343;1338;Directed;1
2343;1339;Directed;1
2343;2031;Directed;1
2343;4270;Directed;1
2343;4672;Directed;1
2345;134;Directed;1
2345;812;Directed;1
2345;1830;Directed;1
2345;2634;Directed;1
2345;4233;Directed;1
2345;4341;Directed;1
2345;4583;Directed;1
2345;4665;Directed;1
2345;4666;Directed;1
2345;4667;Directed;1
2346;856;Directed;1
2346;1136;Directed;1
2346;2007;Directed;1
2346;3731;Directed;1
2346;4256;Directed;1
2346;4417;Directed;1
2346;4668;Directed;1
2346;4669;Directed;1
2346;4670;Directed;1
2346;4671;Directed;1
2347;3269;Directed;1
2348;426;Directed;1
2348;2607;Directed;1
2348;4788;Directed;1
2348;4789;Directed;1
2351;73;Directed;1
2351;853;Directed;1
2351;1687;Directed;1
2351;2897;Directed;1
2351;3540;Directed;1
2351;4013;Directed;1
2351;4673;Directed;1
2351;4674;Directed;1
2351;4675;Directed;1
2351;4676;Directed;1
2353;649;Directed;1
2353;1362;Directed;1
2353;2412;Directed;1
2353;3770;Directed;1
2353;4677;Directed;1
2354;127;Directed;1
2354;171;Directed;1
2354;261;Directed;1
2354;408;Directed;1
2354;988;Directed;1
2354;1503;Directed;1
2354;1529;Directed;1
2354;1536;Directed;1
2354;3076;Directed;1
2354;3802;Directed;1
2355;4790;Directed;1
2356;359;Directed;1
2356;470;Directed;1
2356;973;Directed;1
2356;1491;Directed;1
2356;1643;Directed;1
2356;2389;Directed;1
2356;3311;Directed;1
2356;4687;Directed;1
2356;4688;Directed;1
2356;4689;Directed;1
2357;1176;Directed;1
2357;2728;Directed;1
2357;2968;Directed;1
2357;3517;Directed;1
2357;3680;Directed;1
2357;4682;Directed;1
2357;4683;Directed;1
2357;4684;Directed;1
2357;4685;Directed;1
2357;4686;Directed;1
2358;3398;Directed;1
2359;132;Directed;1
2359;335;Directed;1
2359;955;Directed;1
2359;1841;Directed;1
2359;2716;Directed;1
2359;4690;Directed;1
2359;4691;Directed;1
2359;4692;Directed;1
2359;4693;Directed;1
2361;1024;Directed;1
2361;1042;Directed;1
2361;1091;Directed;1
2361;1223;Directed;1
2361;1515;Directed;1
2361;1723;Directed;1
2361;2447;Directed;1
2361;4694;Directed;1
2361;4695;Directed;1
2361;4696;Directed;1
2363;379;Directed;1
2363;1268;Directed;1
2363;1278;Directed;1
2363;1280;Directed;1
2363;1527;Directed;1
2363;1721;Directed;1
2363;1962;Directed;1
2363;3425;Directed;1
2363;4555;Directed;1
2363;4706;Directed;1
2364;7;Directed;1
2364;138;Directed;1
2364;633;Directed;1
2364;733;Directed;1
2364;2367;Directed;1
2364;2454;Directed;1
2364;2545;Directed;1
2364;4660;Directed;1
2364;4697;Directed;1
2364;4698;Directed;1
2365;330;Directed;1
2365;834;Directed;1
2365;3083;Directed;1
2365;3247;Directed;1
2365;3451;Directed;1
2365;4646;Directed;1
2365;4702;Directed;1
2365;4703;Directed;1
2365;4704;Directed;1
2365;4705;Directed;1
2367;1217;Directed;1
2367;1795;Directed;1
2367;2190;Directed;1
2367;2307;Directed;1
2367;2341;Directed;1
2367;2410;Directed;1
2367;3361;Directed;1
2367;4699;Directed;1
2367;4700;Directed;1
2367;4701;Directed;1
2368;165;Directed;1
2368;407;Directed;1
2368;537;Directed;1
2368;633;Directed;1
2368;693;Directed;1
2368;695;Directed;1
2368;696;Directed;1
2368;699;Directed;1
2368;1863;Directed;1
2368;4129;Directed;1
2370;2629;Directed;1
2370;3370;Directed;1
2370;3550;Directed;1
2370;3791;Directed;1
2370;4139;Directed;1
2370;4470;Directed;1
2370;4684;Directed;1
2370;4707;Directed;1
2370;4708;Directed;1
2370;4709;Directed;1
2374;4810;Directed;1
2379;1330;Directed;1
2379;2447;Directed;1
2379;2776;Directed;1
2379;4694;Directed;1
2380;1056;Directed;1
2380;1971;Directed;1
2380;4664;Directed;1
2381;720;Directed;1
2381;961;Directed;1
2381;1269;Directed;1
2381;1320;Directed;1
2381;4247;Directed;1
2381;4710;Directed;1
2381;4711;Directed;1
2381;4712;Directed;1
2381;4713;Directed;1
2383;347;Directed;1
2383;1176;Directed;1
2383;1891;Directed;1
2383;2946;Directed;1
2383;3304;Directed;1
2383;3659;Directed;1
2383;3997;Directed;1
2383;4094;Directed;1
2383;4122;Directed;1
2383;4714;Directed;1
2385;263;Directed;1
2385;429;Directed;1
2385;628;Directed;1
2385;889;Directed;1
2385;1164;Directed;1
2385;1533;Directed;1
2385;1537;Directed;1
2385;2265;Directed;1
2385;3187;Directed;1
2385;3216;Directed;1
2387;399;Directed;1
2387;934;Directed;1
2387;2265;Directed;1
2387;3546;Directed;1
2387;3548;Directed;1
2387;3723;Directed;1
2387;4715;Directed;1
2387;4716;Directed;1
2387;4717;Directed;1
2387;4718;Directed;1
2388;127;Directed;1
2388;171;Directed;1
2388;408;Directed;1
2388;628;Directed;1
2388;889;Directed;1
2388;988;Directed;1
2388;1503;Directed;1
2388;1536;Directed;1
2388;1537;Directed;1
2388;3802;Directed;1
2389;284;Directed;1
2389;1039;Directed;1
2389;2066;Directed;1
2389;2589;Directed;1
2389;2671;Directed;1
2389;2812;Directed;1
2389;2970;Directed;1
2389;4572;Directed;1
2389;4719;Directed;1
2389;4720;Directed;1
2390;402;Directed;1
2390;1782;Directed;1
2390;2565;Directed;1
2390;4298;Directed;1
2390;4699;Directed;1
2390;4721;Directed;1
2390;4722;Directed;1
2390;4723;Directed;1
2390;4724;Directed;1
2390;4725;Directed;1
2393;205;Directed;1
2393;1011;Directed;1
2393;1228;Directed;1
2393;3461;Directed;1
2393;4726;Directed;1
2393;4727;Directed;1
2393;4728;Directed;1
2393;4729;Directed;1
2393;4730;Directed;1
2393;4731;Directed;1
2394;4823;Directed;1
2395;35;Directed;1
2395;1398;Directed;1
2395;1974;Directed;1
2395;2145;Directed;1
2395;3622;Directed;1
2395;4732;Directed;1
2395;4733;Directed;1
2395;4734;Directed;1
2395;4735;Directed;1
2395;4736;Directed;1
2399;4738;Directed;1
2400;1090;Directed;1
2400;1603;Directed;1
2400;2016;Directed;1
2400;2888;Directed;1
2400;4562;Directed;1
2400;4702;Directed;1
2400;4739;Directed;1
2400;4740;Directed;1
2400;4741;Directed;1
2400;4742;Directed;1
2403;263;Directed;1
2403;405;Directed;1
2403;2467;Directed;1
2403;4034;Directed;1
2403;4747;Directed;1
2403;4748;Directed;1
2403;4749;Directed;1
2403;4750;Directed;1
2403;4751;Directed;1
2406;134;Directed;1
2406;256;Directed;1
2406;564;Directed;1
2406;3601;Directed;1
2406;4434;Directed;1
2406;4743;Directed;1
2406;4744;Directed;1
2406;4745;Directed;1
2406;4746;Directed;1
2407;61;Directed;1
2407;787;Directed;1
2407;2806;Directed;1
2407;3718;Directed;1
2407;3808;Directed;1
2407;4299;Directed;1
2407;4699;Directed;1
2407;4752;Directed;1
2407;4753;Directed;1
2407;4754;Directed;1
2408;453;Directed;1
2408;495;Directed;1
2408;699;Directed;1
2408;763;Directed;1
2408;1054;Directed;1
2408;1198;Directed;1
2408;2195;Directed;1
2408;2196;Directed;1
2408;2197;Directed;1
2409;241;Directed;1
2409;288;Directed;1
2409;448;Directed;1
2409;649;Directed;1
2409;725;Directed;1
2409;1266;Directed;1
2409;2018;Directed;1
2409;3489;Directed;1
2409;4755;Directed;1
2409;4756;Directed;1
2410;171;Directed;1
2410;328;Directed;1
2410;1900;Directed;1
2410;2689;Directed;1
2410;3366;Directed;1
2410;3630;Directed;1
2410;4480;Directed;1
2410;4696;Directed;1
2410;4768;Directed;1
2410;4769;Directed;1
2411;1575;Directed;1
2411;4851;Directed;1
2412;250;Directed;1
2412;1582;Directed;1
2412;2244;Directed;1
2412;2247;Directed;1
2412;2357;Directed;1
2412;3765;Directed;1
2412;4757;Directed;1
2412;4758;Directed;1
2412;4759;Directed;1
2412;4760;Directed;1
2413;11;Directed;1
2413;127;Directed;1
2413;443;Directed;1
2413;1077;Directed;1
2413;1233;Directed;1
2413;1634;Directed;1
2413;1961;Directed;1
2413;4244;Directed;1
2413;4293;Directed;1
2414;469;Directed;1
2414;903;Directed;1
2414;1868;Directed;1
2414;2585;Directed;1
2414;2666;Directed;1
2414;2900;Directed;1
2414;3668;Directed;1
2414;4761;Directed;1
2414;4762;Directed;1
2414;4763;Directed;1
2415;679;Directed;1
2415;718;Directed;1
2415;839;Directed;1
2415;1500;Directed;1
2415;2279;Directed;1
2415;2513;Directed;1
2415;4764;Directed;1
2415;4765;Directed;1
2415;4766;Directed;1
2415;4767;Directed;1
2416;185;Directed;1
2416;340;Directed;1
2416;347;Directed;1
2416;387;Directed;1
2416;736;Directed;1
2416;756;Directed;1
2416;763;Directed;1
2416;838;Directed;1
2416;862;Directed;1
2416;931;Directed;1
2416;943;Directed;1
2416;1088;Directed;1
2416;1333;Directed;1
2416;1391;Directed;1
2416;1421;Directed;1
2416;1513;Directed;1
2416;1696;Directed;1
2416;1813;Directed;1
2416;1867;Directed;1
2416;1962;Directed;1
2416;1967;Directed;1
2416;2176;Directed;1
2416;2273;Directed;1
2416;2275;Directed;1
2416;2326;Directed;1
2416;2406;Directed;1
2416;2419;Directed;1
2416;2664;Directed;1
2416;3316;Directed;1
2416;3339;Directed;1
2416;3374;Directed;1
2416;3375;Directed;1
2416;3761;Directed;1
2416;4158;Directed;1
2416;4227;Directed;1
2416;4345;Directed;1
2416;4407;Directed;1
2416;4513;Directed;1
2416;4529;Directed;1
2416;4801;Directed;1
2416;4802;Directed;1
2416;4803;Directed;1
2416;4804;Directed;1
2416;4805;Directed;1
2416;4806;Directed;1
2416;4807;Directed;1
2416;4808;Directed;1
2416;4809;Directed;1
2417;11;Directed;1
2417;860;Directed;1
2417;911;Directed;1
2417;2279;Directed;1
2417;2543;Directed;1
2417;2964;Directed;1
2417;4391;Directed;1
2417;4770;Directed;1
2417;4771;Directed;1
2418;222;Directed;1
2418;228;Directed;1
2418;444;Directed;1
2418;1418;Directed;1
2418;1636;Directed;1
2418;3438;Directed;1
2418;3786;Directed;1
2418;4774;Directed;1
2418;4775;Directed;1
2418;4776;Directed;1
2419;797;Directed;1
2419;840;Directed;1
2419;880;Directed;1
2419;1988;Directed;1
2419;2182;Directed;1
2419;2361;Directed;1
2419;2937;Directed;1
2419;3699;Directed;1
2419;4772;Directed;1
2419;4773;Directed;1
2421;54;Directed;1
2421;94;Directed;1
2421;545;Directed;1
2421;1318;Directed;1
2421;2485;Directed;1
2421;2756;Directed;1
2421;3428;Directed;1
2421;3950;Directed;1
2421;4613;Directed;1
2421;4777;Directed;1
2422;87;Directed;1
2424;90;Directed;1
2424;996;Directed;1
2424;1021;Directed;1
2424;1041;Directed;1
2424;1814;Directed;1
2424;2364;Directed;1
2424;2680;Directed;1
2424;4778;Directed;1
2424;4779;Directed;1
2424;4780;Directed;1
2425;265;Directed;1
2425;1016;Directed;1
2425;1186;Directed;1
2425;1520;Directed;1
2425;1919;Directed;1
2425;2927;Directed;1
2425;3216;Directed;1
2425;4094;Directed;1
2425;4507;Directed;1
2430;1059;Directed;1
2430;1341;Directed;1
2430;3024;Directed;1
2430;3583;Directed;1
2430;4362;Directed;1
2430;4783;Directed;1
2430;4784;Directed;1
2430;4785;Directed;1
2430;4786;Directed;1
2430;4787;Directed;1
2431;4790;Directed;1
2433;45;Directed;1
2433;145;Directed;1
2433;907;Directed;1
2433;2556;Directed;1
2433;2629;Directed;1
2433;2950;Directed;1
2433;3583;Directed;1
2433;4550;Directed;1
2433;4781;Directed;1
2433;4782;Directed;1
2435;347;Directed;1
2435;435;Directed;1
2435;3245;Directed;1
2435;3659;Directed;1
2435;4504;Directed;1
2435;4507;Directed;1
2435;4797;Directed;1
2435;4798;Directed;1
2435;4799;Directed;1
2435;4800;Directed;1
2437;730;Directed;1
2437;801;Directed;1
2437;1416;Directed;1
2437;2290;Directed;1
2437;2710;Directed;1
2437;4057;Directed;1
2437;4536;Directed;1
2437;4765;Directed;1
2437;8309;Directed;1
2437;9461;Directed;1
2438;1983;Directed;1
2438;2525;Directed;1
2438;2584;Directed;1
2438;2932;Directed;1
2438;3206;Directed;1
2438;3339;Directed;1
2438;4791;Directed;1
2438;4792;Directed;1
2438;4793;Directed;1
2438;4794;Directed;1
2440;263;Directed;1
2440;538;Directed;1
2440;1553;Directed;1
2440;1614;Directed;1
2440;1904;Directed;1
2440;1905;Directed;1
2440;2096;Directed;1
2440;3534;Directed;1
2440;4795;Directed;1
2440;4796;Directed;1
2443;127;Directed;1
2443;261;Directed;1
2443;412;Directed;1
2443;453;Directed;1
2443;495;Directed;1
2443;988;Directed;1
2443;1054;Directed;1
2443;1198;Directed;1
2443;2195;Directed;1
2443;2197;Directed;1
2448;205;Directed;1
2448;648;Directed;1
2448;1611;Directed;1
2448;2061;Directed;1
2448;2275;Directed;1
2448;2885;Directed;1
2448;3613;Directed;1
2448;4433;Directed;1
2448;4811;Directed;1
2450;670;Directed;1
2450;1143;Directed;1
2450;1632;Directed;1
2450;1850;Directed;1
2450;2230;Directed;1
2450;3731;Directed;1
2450;3936;Directed;1
2450;4499;Directed;1
2450;4582;Directed;1
2450;4812;Directed;1
2452;626;Directed;1
2452;652;Directed;1
2452;660;Directed;1
2452;1467;Directed;1
2452;1555;Directed;1
2452;1562;Directed;1
2452;4355;Directed;1
2452;4537;Directed;1
2452;4821;Directed;1
2452;4822;Directed;1
2455;75;Directed;1
2455;92;Directed;1
2455;411;Directed;1
2455;1005;Directed;1
2455;3793;Directed;1
2455;3795;Directed;1
2455;4110;Directed;1
2455;4767;Directed;1
2455;4813;Directed;1
2455;4814;Directed;1
2458;1221;Directed;1
2458;1251;Directed;1
2458;2188;Directed;1
2458;2347;Directed;1
2458;3423;Directed;1
2458;3527;Directed;1
2458;4141;Directed;1
2458;4815;Directed;1
2458;4816;Directed;1
2458;4817;Directed;1
2460;1050;Directed;1
2460;1508;Directed;1
2460;1527;Directed;1
2460;1687;Directed;1
2460;1699;Directed;1
2460;3637;Directed;1
2460;3838;Directed;1
2460;4507;Directed;1
2460;4624;Directed;1
2460;4818;Directed;1
2461;850;Directed;1
2461;1121;Directed;1
2461;1496;Directed;1
2461;1516;Directed;1
2461;1529;Directed;1
2461;2791;Directed;1
2461;2824;Directed;1
2461;3413;Directed;1
2461;4819;Directed;1
2461;4820;Directed;1
2462;4826;Directed;1
2463;89;Directed;1
2463;765;Directed;1
2463;984;Directed;1
2463;985;Directed;1
2463;986;Directed;1
2463;987;Directed;1
2463;988;Directed;1
2463;989;Directed;1
2463;3065;Directed;1
2463;3067;Directed;1
2464;2770;Directed;1
2467;432;Directed;1
2467;600;Directed;1
2467;1560;Directed;1
2467;2812;Directed;1
2467;2970;Directed;1
2467;3673;Directed;1
2467;4486;Directed;1
2467;4572;Directed;1
2467;4824;Directed;1
2467;4825;Directed;1
2475;407;Directed;1
2475;463;Directed;1
2475;1500;Directed;1
2475;3499;Directed;1
2475;3861;Directed;1
2475;5028;Directed;1
2475;7510;Directed;1
2475;8564;Directed;1
2475;9377;Directed;1
2475;9835;Directed;1
2477;635;Directed;1
2477;1643;Directed;1
2477;3864;Directed;1
2477;3897;Directed;1
2477;4223;Directed;1
2477;4420;Directed;1
2477;4613;Directed;1
2477;4827;Directed;1
2477;4828;Directed;1
2477;4829;Directed;1
2479;4830;Directed;1
2482;1202;Directed;1
2482;1898;Directed;1
2482;4831;Directed;1
2482;4832;Directed;1
2482;4833;Directed;1
2483;200;Directed;1
2483;635;Directed;1
2483;808;Directed;1
2483;1176;Directed;1
2483;1227;Directed;1
2483;3716;Directed;1
2483;4613;Directed;1
2483;4834;Directed;1
2483;4835;Directed;1
2484;4;Directed;1
2484;602;Directed;1
2484;875;Directed;1
2484;966;Directed;1
2484;1138;Directed;1
2484;1408;Directed;1
2484;1710;Directed;1
2484;1850;Directed;1
2484;2420;Directed;1
2484;4856;Directed;1
2485;568;Directed;1
2485;802;Directed;1
2485;2926;Directed;1
2485;2953;Directed;1
2485;4417;Directed;1
2485;5086;Directed;1
2485;5885;Directed;1
2485;6402;Directed;1
2485;6966;Directed;1
2485;6967;Directed;1
2486;1884;Directed;1
2486;2499;Directed;1
2486;4065;Directed;1
2486;6168;Directed;1
2486;8797;Directed;1
2486;8998;Directed;1
2486;9217;Directed;1
2486;9529;Directed;1
2486;9530;Directed;1
2487;106;Directed;1
2487;343;Directed;1
2487;344;Directed;1
2487;345;Directed;1
2487;346;Directed;1
2487;347;Directed;1
2487;793;Directed;1
2487;794;Directed;1
2487;795;Directed;1
2489;2806;Directed;1
2489;2836;Directed;1
2489;3306;Directed;1
2489;3377;Directed;1
2489;4777;Directed;1
2489;4841;Directed;1
2489;4842;Directed;1
2489;4843;Directed;1
2489;4844;Directed;1
2490;1861;Directed;1
2490;3821;Directed;1
2490;4082;Directed;1
2490;4137;Directed;1
2490;4845;Directed;1
2490;4846;Directed;1
2490;4847;Directed;1
2490;4848;Directed;1
2490;4849;Directed;1
2490;4850;Directed;1
2492;1962;Directed;1
2492;2250;Directed;1
2492;2819;Directed;1
2492;3584;Directed;1
2492;3606;Directed;1
2492;4371;Directed;1
2492;4852;Directed;1
2492;4853;Directed;1
2492;4854;Directed;1
2492;4855;Directed;1
2493;3492;Directed;1
2494;241;Directed;1
2494;328;Directed;1
2494;503;Directed;1
2494;1496;Directed;1
2494;2221;Directed;1
2494;2396;Directed;1
2494;4863;Directed;1
2494;4864;Directed;1
2494;4865;Directed;1
2496;625;Directed;1
2496;1026;Directed;1
2496;1700;Directed;1
2496;2940;Directed;1
2496;2976;Directed;1
2496;4002;Directed;1
2496;4259;Directed;1
2496;4857;Directed;1
2496;4858;Directed;1
2496;4859;Directed;1
2497;707;Directed;1
2497;848;Directed;1
2497;1171;Directed;1
2497;2556;Directed;1
2497;2660;Directed;1
2497;3229;Directed;1
2497;4370;Directed;1
2497;4860;Directed;1
2497;4861;Directed;1
2497;4862;Directed;1
2500;4780;Directed;1
2504;593;Directed;1
2504;1347;Directed;1
2504;2152;Directed;1
2504;2403;Directed;1
2504;2695;Directed;1
2504;2904;Directed;1
2504;3429;Directed;1
2504;4083;Directed;1
2504;4866;Directed;1
2504;4867;Directed;1
2506;71;Directed;1
2506;1116;Directed;1
2506;1922;Directed;1
2506;2224;Directed;1
2506;2481;Directed;1
2506;3540;Directed;1
2506;3851;Directed;1
2506;4868;Directed;1
2506;4869;Directed;1
2506;4870;Directed;1
2509;4551;Directed;1
2510;1155;Directed;1
2510;1198;Directed;1
2510;1325;Directed;1
2510;1422;Directed;1
2510;1449;Directed;1
2510;3174;Directed;1
2510;3838;Directed;1
2510;4871;Directed;1
2510;4872;Directed;1
2510;4873;Directed;1
2513;186;Directed;1
2513;4879;Directed;1
2513;4880;Directed;1
2513;4881;Directed;1
2513;4882;Directed;1
2513;4883;Directed;1
2513;4884;Directed;1
2513;4885;Directed;1
2513;4886;Directed;1
2513;4887;Directed;1
2515;1167;Directed;1
2515;1219;Directed;1
2515;1722;Directed;1
2515;2211;Directed;1
2515;2714;Directed;1
2515;3638;Directed;1
2515;3835;Directed;1
2515;4874;Directed;1
2515;4875;Directed;1
2515;4876;Directed;1
2516;330;Directed;1
2516;397;Directed;1
2516;1534;Directed;1
2516;2484;Directed;1
2516;4947;Directed;1
2516;5026;Directed;1
2516;5154;Directed;1
2516;5651;Directed;1
2516;6292;Directed;1
2516;7206;Directed;1
2517;256;Directed;1
2517;613;Directed;1
2517;1225;Directed;1
2517;1755;Directed;1
2517;3095;Directed;1
2517;3096;Directed;1
2517;3875;Directed;1
2517;4057;Directed;1
2517;4233;Directed;1
2517;4705;Directed;1
2518;1013;Directed;1
2518;1477;Directed;1
2518;1985;Directed;1
2518;2220;Directed;1
2518;2855;Directed;1
2518;3934;Directed;1
2518;4108;Directed;1
2518;4755;Directed;1
2518;4877;Directed;1
2518;4878;Directed;1
2520;1566;Directed;1
2520;3683;Directed;1
2520;4238;Directed;1
2520;4475;Directed;1
2520;4838;Directed;1
2520;4870;Directed;1
2520;4909;Directed;1
2520;4910;Directed;1
2520;4911;Directed;1
2520;4912;Directed;1
2522;4888;Directed;1
2523;508;Directed;1
2523;1008;Directed;1
2523;1555;Directed;1
2523;2727;Directed;1
2523;2968;Directed;1
2523;3428;Directed;1
2523;3517;Directed;1
2523;3949;Directed;1
2523;4889;Directed;1
2523;4890;Directed;1
2526;964;Directed;1
2526;4891;Directed;1
2526;4892;Directed;1
2526;4893;Directed;1
2526;4894;Directed;1
2526;4895;Directed;1
2526;4896;Directed;1
2526;4897;Directed;1
2526;4898;Directed;1
2526;4899;Directed;1
2527;44;Directed;1
2527;1549;Directed;1
2527;1626;Directed;1
2527;1713;Directed;1
2527;2275;Directed;1
2527;2736;Directed;1
2527;3037;Directed;1
2527;3130;Directed;1
2527;3780;Directed;1
2527;4030;Directed;1
2528;127;Directed;1
2528;470;Directed;1
2528;753;Directed;1
2528;889;Directed;1
2528;988;Directed;1
2528;1536;Directed;1
2528;1537;Directed;1
2528;3802;Directed;1
2528;3980;Directed;1
2528;4900;Directed;1
2531;243;Directed;1
2531;647;Directed;1
2531;1217;Directed;1
2531;1561;Directed;1
2531;2073;Directed;1
2531;3936;Directed;1
2531;4610;Directed;1
2531;4906;Directed;1
2531;4907;Directed;1
2531;4908;Directed;1
2532;110;Directed;1
2532;167;Directed;1
2532;723;Directed;1
2532;930;Directed;1
2532;1444;Directed;1
2532;1782;Directed;1
2532;1886;Directed;1
2532;4903;Directed;1
2532;4904;Directed;1
2532;4905;Directed;1
2533;670;Directed;1
2533;1238;Directed;1
2533;1692;Directed;1
2533;2889;Directed;1
2533;2927;Directed;1
2533;2994;Directed;1
2533;3499;Directed;1
2533;3994;Directed;1
2533;4901;Directed;1
2533;4902;Directed;1
2535;180;Directed;1
2535;223;Directed;1
2535;267;Directed;1
2535;1185;Directed;1
2535;1946;Directed;1
2535;1966;Directed;1
2535;3065;Directed;1
2535;3066;Directed;1
2535;3067;Directed;1
2535;3373;Directed;1
2536;677;Directed;1
2536;745;Directed;1
2536;1657;Directed;1
2536;1836;Directed;1
2536;1917;Directed;1
2536;2428;Directed;1
2536;3041;Directed;1
2536;3237;Directed;1
2536;4318;Directed;1
2536;4480;Directed;1
2537;220;Directed;1
2537;633;Directed;1
2537;1024;Directed;1
2537;2901;Directed;1
2537;3560;Directed;1
2537;4077;Directed;1
2537;4319;Directed;1
2537;4404;Directed;1
2537;4913;Directed;1
2537;4914;Directed;1
2541;1315;Directed;1
2541;1324;Directed;1
2541;1891;Directed;1
2541;1934;Directed;1
2541;2873;Directed;1
2541;4159;Directed;1
2541;4807;Directed;1
2541;4915;Directed;1
2541;4916;Directed;1
2541;4917;Directed;1
2542;1365;Directed;1
2542;1985;Directed;1
2542;4985;Directed;1
2543;634;Directed;1
2543;1018;Directed;1
2543;1178;Directed;1
2543;1344;Directed;1
2543;1404;Directed;1
2543;1723;Directed;1
2543;1998;Directed;1
2543;3940;Directed;1
2543;4065;Directed;1
2543;4918;Directed;1
2546;186;Directed;1
2546;616;Directed;1
2546;1406;Directed;1
2546;2251;Directed;1
2546;2636;Directed;1
2546;3580;Directed;1
2546;3962;Directed;1
2546;4923;Directed;1
2546;4924;Directed;1
2546;4925;Directed;1
2547;4919;Directed;1
2548;185;Directed;1
2548;2527;Directed;1
2548;2903;Directed;1
2548;3194;Directed;1
2548;3786;Directed;1
2548;4158;Directed;1
2548;4743;Directed;1
2548;4920;Directed;1
2548;4921;Directed;1
2548;4922;Directed;1
2550;1714;Directed;1
2550;2075;Directed;1
2550;4366;Directed;1
2551;812;Directed;1
2551;1248;Directed;1
2551;3942;Directed;1
2551;4926;Directed;1
2551;4927;Directed;1
2552;136;Directed;1
2552;1145;Directed;1
2552;2998;Directed;1
2552;3206;Directed;1
2552;3851;Directed;1
2552;4519;Directed;1
2552;4928;Directed;1
2552;4929;Directed;1
2552;4930;Directed;1
2552;4931;Directed;1
2557;540;Directed;1
2557;846;Directed;1
2557;2533;Directed;1
2557;4053;Directed;1
2557;4191;Directed;1
2558;205;Directed;1
2559;784;Directed;1
2559;1039;Directed;1
2559;2641;Directed;1
2559;3144;Directed;1
2559;3522;Directed;1
2559;3631;Directed;1
2559;3809;Directed;1
2559;4937;Directed;1
2559;4938;Directed;1
2559;4939;Directed;1
2560;551;Directed;1
2560;1790;Directed;1
2560;2580;Directed;1
2560;3316;Directed;1
2560;4932;Directed;1
2560;4933;Directed;1
2560;4934;Directed;1
2560;4935;Directed;1
2560;4936;Directed;1
2564;939;Directed;1
2564;1207;Directed;1
2564;4735;Directed;1
2570;5038;Directed;1
2574;103;Directed;1
2574;459;Directed;1
2574;2634;Directed;1
2574;2665;Directed;1
2574;2998;Directed;1
2574;3153;Directed;1
2574;4169;Directed;1
2574;4336;Directed;1
2574;4460;Directed;1
2574;4921;Directed;1
2579;1698;Directed;1
2579;2259;Directed;1
2579;2394;Directed;1
2579;2849;Directed;1
2579;4940;Directed;1
2579;4941;Directed;1
2579;4942;Directed;1
2579;4943;Directed;1
2579;4944;Directed;1
2579;4945;Directed;1
2580;128;Directed;1
2580;1503;Directed;1
2580;1552;Directed;1
2580;1553;Directed;1
2580;1936;Directed;1
2580;4717;Directed;1
2580;4946;Directed;1
2580;4947;Directed;1
2580;4948;Directed;1
2581;3014;Directed;1
2584;631;Directed;1
2584;930;Directed;1
2584;1132;Directed;1
2584;2359;Directed;1
2584;3916;Directed;1
2584;4158;Directed;1
2584;4588;Directed;1
2584;4758;Directed;1
2584;4949;Directed;1
2584;4950;Directed;1
2587;52;Directed;1
2587;1228;Directed;1
2587;1247;Directed;1
2587;1325;Directed;1
2587;2213;Directed;1
2587;2320;Directed;1
2587;4592;Directed;1
2587;4806;Directed;1
2587;4951;Directed;1
2587;4952;Directed;1
2595;171;Directed;1
2595;408;Directed;1
2595;628;Directed;1
2595;889;Directed;1
2595;1503;Directed;1
2595;1506;Directed;1
2595;1529;Directed;1
2595;1537;Directed;1
2595;2265;Directed;1
2595;3802;Directed;1
2597;560;Directed;1
2597;1660;Directed;1
2597;4953;Directed;1
2597;4954;Directed;1
2597;4955;Directed;1
2600;205;Directed;1
2600;812;Directed;1
2600;949;Directed;1
2600;1598;Directed;1
2600;2028;Directed;1
2600;3633;Directed;1
2600;4953;Directed;1
2600;4964;Directed;1
2600;4966;Directed;1
2600;4967;Directed;1
2602;205;Directed;1
2602;622;Directed;1
2602;1872;Directed;1
2602;1998;Directed;1
2602;3290;Directed;1
2602;4956;Directed;1
2602;4957;Directed;1
2602;4958;Directed;1
2602;4959;Directed;1
2602;4960;Directed;1
2603;3461;Directed;1
2603;4185;Directed;1
2603;4328;Directed;1
2603;4562;Directed;1
2603;4961;Directed;1
2603;4962;Directed;1
2603;4963;Directed;1
2603;4964;Directed;1
2603;4965;Directed;1
2605;11;Directed;1
2605;1240;Directed;1
2605;1907;Directed;1
2605;3084;Directed;1
2605;3706;Directed;1
2605;4861;Directed;1
2605;4968;Directed;1
2605;4969;Directed;1
2605;4970;Directed;1
2605;4971;Directed;1
2612;1315;Directed;1
2612;1983;Directed;1
2612;4972;Directed;1
2612;4973;Directed;1
2612;4974;Directed;1
2613;466;Directed;1
2613;602;Directed;1
2613;2667;Directed;1
