Source;Target;Type;Weight
2309;989;Directed;1
2309;1553;Directed;1
2309;1903;Directed;1
2309;1904;Directed;1
2309;1905;Directed;1
2315;640;Directed;1
2315;1091;Directed;1
2315;1807;Directed;1
2315;3173;Directed;1
2316;1021;Directed;1
2316;2898;Directed;1
2323;756;Directed;1
2323;1697;Directed;1
2323;3546;Directed;1
2331;2927;Directed;1
2340;4681;Directed;1
2343;794;Directed;1
2346;856;Directed;1
2346;2007;Directed;1
2354;127;Directed;1
2354;171;Directed;1
2354;261;Directed;1
2354;408;Directed;1
2354;988;Directed;1
2354;1503;Directed;1
2354;1529;Directed;1
2354;1536;Directed;1
2354;3076;Directed;1
2354;3802;Directed;1
2359;132;Directed;1
2359;335;Directed;1
2359;1841;Directed;1
2364;633;Directed;1
2364;2367;Directed;1
2365;330;Directed;1
2365;834;Directed;1
2365;3247;Directed;1
2367;1217;Directed;1
2367;1795;Directed;1
2367;4699;Directed;1
2383;347;Directed;1
2383;1176;Directed;1
2383;3997;Directed;1
2383;4094;Directed;1
2387;934;Directed;1
2387;2265;Directed;1
2387;3546;Directed;1
2387;4717;Directed;1
2388;127;Directed;1
2388;171;Directed;1
2388;408;Directed;1
2388;628;Directed;1
2388;889;Directed;1
2388;988;Directed;1
2388;1503;Directed;1
2388;1536;Directed;1
2388;1537;Directed;1
2388;3802;Directed;1
2389;2812;Directed;1
2395;1398;Directed;1
2395;2145;Directed;1
2403;263;Directed;1
2403;405;Directed;1
2403;2467;Directed;1
2409;288;Directed;1
2409;649;Directed;1
2409;2018;Directed;1
2412;2244;Directed;1
2412;3765;Directed;1
2412;4759;Directed;1
2415;2513;Directed;1
2415;4765;Directed;1
2416;185;Directed;1
2416;340;Directed;1
2416;347;Directed;1
2416;756;Directed;1
2416;763;Directed;1
2416;838;Directed;1
2416;931;Directed;1
2416;943;Directed;1
2416;1088;Directed;1
2416;1391;Directed;1
2416;1421;Directed;1
2416;1867;Directed;1
2416;1962;Directed;1
2416;3761;Directed;1
2416;4407;Directed;1
2416;4804;Directed;1
2416;4806;Directed;1
2433;3583;Directed;1
2440;263;Directed;1
2440;538;Directed;1
2440;1553;Directed;1
2440;1614;Directed;1
2440;1904;Directed;1
2440;1905;Directed;1
2440;2096;Directed;1
2455;75;Directed;1
2455;92;Directed;1
2455;411;Directed;1
2467;2812;Directed;1
2483;200;Directed;1
2483;1176;Directed;1
2483;3716;Directed;1
2484;1408;Directed;1
2484;1850;Directed;1
2485;568;Directed;1
2486;1884;Directed;1
2486;4065;Directed;1
2497;2660;Directed;1
2497;4862;Directed;1
2504;1347;Directed;1
2504;2403;Directed;1
2504;2695;Directed;1
2504;2904;Directed;1
2517;1755;Directed;1
2517;4057;Directed;1
2527;44;Directed;1
2527;1626;Directed;1
2527;1713;Directed;1
2527;3780;Directed;1
2527;4030;Directed;1
2528;127;Directed;1
2528;753;Directed;1
2528;889;Directed;1
2528;988;Directed;1
2528;1536;Directed;1
2528;1537;Directed;1
2528;3802;Directed;1
2532;167;Directed;1
2533;2927;Directed;1
2543;4065;Directed;1
2552;1145;Directed;1
2560;2580;Directed;1
2580;128;Directed;1
2580;1503;Directed;1
2580;1552;Directed;1
2580;1553;Directed;1
2580;4717;Directed;1
2580;4947;Directed;1
2584;631;Directed;1
2584;2359;Directed;1
2602;205;Directed;1
2602;4957;Directed;1
2618;131;Directed;1
2618;133;Directed;1
2618;263;Directed;1
2618;429;Directed;1
2618;2364;Directed;1
2619;408;Directed;1
2619;781;Directed;1
2619;1203;Directed;1
2619;1536;Directed;1
2620;121;Directed;1
2620;2181;Directed;1
2620;3351;Directed;1
2620;4303;Directed;1
2628;165;Directed;1
2628;412;Directed;1
2628;453;Directed;1
2628;699;Directed;1
2628;763;Directed;1
2628;1054;Directed;1
2628;2195;Directed;1
2628;2196;Directed;1
2628;2197;Directed;1
2651;356;Directed;1
2651;2268;Directed;1
2658;2989;Directed;1
2658;5017;Directed;1
2660;693;Directed;1
2660;696;Directed;1
2660;2853;Directed;1
2660;4560;Directed;1
2661;99;Directed;1
2661;756;Directed;1
2661;1904;Directed;1
2661;3858;Directed;1
2662;837;Directed;1
2662;2002;Directed;1
2662;2790;Directed;1
2662;3196;Directed;1
2662;3212;Directed;1
2663;162;Directed;1
2663;2320;Directed;1
2663;2412;Directed;1
2672;1088;Directed;1
2672;2365;Directed;1
2674;2528;Directed;1
2674;4086;Directed;1
2674;4437;Directed;1
2683;263;Directed;1
2683;567;Directed;1
2683;762;Directed;1
2683;763;Directed;1
2683;988;Directed;1
2683;3075;Directed;1
2683;6323;Directed;1
2683;8559;Directed;1
2684;2898;Directed;1
2684;4342;Directed;1
2695;838;Directed;1
2695;1962;Directed;1
2709;856;Directed;1
2709;1962;Directed;1
2710;566;Directed;1
2710;649;Directed;1
2710;3782;Directed;1
2714;129;Directed;1
2714;405;Directed;1
2714;505;Directed;1
2714;1056;Directed;1
2714;1943;Directed;1
2714;1971;Directed;1
2714;2485;Directed;1
2714;2975;Directed;1
2714;4664;Directed;1
2734;176;Directed;1
2734;1487;Directed;1
2734;5096;Directed;1
2738;433;Directed;1
2738;577;Directed;1
2738;3905;Directed;1
2744;1055;Directed;1
2744;1330;Directed;1
2744;1943;Directed;1
2763;58;Directed;1
2763;343;Directed;1
2763;345;Directed;1
2763;794;Directed;1
2763;2497;Directed;1
2775;382;Directed;1
2775;570;Directed;1
2775;1107;Directed;1
2775;1324;Directed;1
2785;788;Directed;1
2785;1953;Directed;1
2785;3727;Directed;1
2787;674;Directed;1
2787;5143;Directed;1
2789;3247;Directed;1
2790;640;Directed;1
2790;4864;Directed;1
2790;5139;Directed;1
2810;762;Directed;1
2810;904;Directed;1
2811;1255;Directed;1
2811;1943;Directed;1
2811;3274;Directed;1
2812;128;Directed;1
2812;1491;Directed;1
2812;2584;Directed;1
2812;3565;Directed;1
2812;3627;Directed;1
2819;5192;Directed;1
2828;3858;Directed;1
2828;4609;Directed;1
2830;290;Directed;1
2830;1164;Directed;1
2830;1927;Directed;1
2830;5201;Directed;1
2836;1455;Directed;1
2836;5968;Directed;1
2840;90;Directed;1
2840;2684;Directed;1
2840;5209;Directed;1
2853;1750;Directed;1
2853;2744;Directed;1
2853;4407;Directed;1
2854;560;Directed;1
2854;1632;Directed;1
2862;89;Directed;1
2862;92;Directed;1
2862;763;Directed;1
2862;1054;Directed;1
2862;1534;Directed;1
2862;1553;Directed;1
2862;2195;Directed;1
2862;2197;Directed;1
2862;2710;Directed;1
2863;1669;Directed;1
2863;2204;Directed;1
2863;5215;Directed;1
2882;1008;Directed;1
2882;3093;Directed;1
2898;1529;Directed;1
2898;3678;Directed;1
2898;4524;Directed;1
2898;4584;Directed;1
2904;2931;Directed;1
2904;3156;Directed;1
2912;97;Directed;1
2912;244;Directed;1
2912;1574;Directed;1
2912;2128;Directed;1
2912;4369;Directed;1
2912;4437;Directed;1
2914;4386;Directed;1
2915;345;Directed;1
2915;447;Directed;1
2915;1056;Directed;1
2915;4465;Directed;1
2927;640;Directed;1
2927;1315;Directed;1
2927;1322;Directed;1
2927;1846;Directed;1
2927;2828;Directed;1
2927;3216;Directed;1
2927;5130;Directed;1
2928;290;Directed;1
2928;1927;Directed;1
2928;2661;Directed;1
2931;4819;Directed;1
2952;161;Directed;1
2952;4391;Directed;1
2989;44;Directed;1
2989;2112;Directed;1
2989;2396;Directed;1
2993;1073;Directed;1
2993;4957;Directed;1
2996;237;Directed;1
2996;615;Directed;1
3001;596;Directed;1
3001;946;Directed;1
3001;2343;Directed;1
3047;841;Directed;1
3047;5372;Directed;1
3052;2915;Directed;1
3052;4611;Directed;1
3052;4681;Directed;1
3055;443;Directed;1
3055;2661;Directed;1
3055;3101;Directed;1
3055;3802;Directed;1
3060;390;Directed;1
3060;750;Directed;1
3065;94;Directed;1
3065;200;Directed;1
3065;4584;Directed;1
3065;5385;Directed;1
3066;1670;Directed;1
3066;2323;Directed;1
3066;4128;Directed;1
3070;8342;Directed;1
3078;5403;Directed;1
3084;443;Directed;1
3084;664;Directed;1
3084;5406;Directed;1
3093;1008;Directed;1
3093;1739;Directed;1
3093;4870;Directed;1
3094;131;Directed;1
3094;133;Directed;1
3094;263;Directed;1
3094;2364;Directed;1
3094;2484;Directed;1
3094;2658;Directed;1
3094;4491;Directed;1
3101;4505;Directed;1
3109;89;Directed;1
3109;147;Directed;1
3109;161;Directed;1
3109;167;Directed;1
3109;200;Directed;1
3109;252;Directed;1
3109;754;Directed;1
3109;765;Directed;1
3109;867;Directed;1
3109;1050;Directed;1
3109;1056;Directed;1
3109;1440;Directed;1
3109;1586;Directed;1
3109;1632;Directed;1
3109;1670;Directed;1
3109;2011;Directed;1
3109;2340;Directed;1
3109;2346;Directed;1
3109;2787;Directed;1
3109;2830;Directed;1
3109;2904;Directed;1
3109;2975;Directed;1
3109;3418;Directed;1
3109;3614;Directed;1
3109;3697;Directed;1
3109;4128;Directed;1
3109;4201;Directed;1
3109;4655;Directed;1
3109;4717;Directed;1
3109;4765;Directed;1
3109;5432;Directed;1
3109;5442;Directed;1
3127;148;Directed;1
3127;565;Directed;1
3127;781;Directed;1
3127;1056;Directed;1
3127;1551;Directed;1
3127;3060;Directed;1
3128;1308;Directed;1
3128;3502;Directed;1
3132;127;Directed;1
3132;168;Directed;1
3132;265;Directed;1
3132;408;Directed;1
3132;1353;Directed;1
3132;1534;Directed;1
3132;1535;Directed;1
3132;1536;Directed;1
3132;1537;Directed;1
3132;1538;Directed;1
3134;118;Directed;1
3134;855;Directed;1
3134;1472;Directed;1
3134;5372;Directed;1
3135;1835;Directed;1
3135;2928;Directed;1
3156;1528;Directed;1
3156;5488;Directed;1
3158;834;Directed;1
3164;2062;Directed;1
3167;171;Directed;1
3167;412;Directed;1
3167;453;Directed;1
3167;765;Directed;1
3167;2265;Directed;1
3173;1632;Directed;1
3181;1025;Directed;1
3181;3639;Directed;1
3196;106;Directed;1
3196;344;Directed;1
3196;346;Directed;1
3196;347;Directed;1
3196;794;Directed;1
3196;987;Directed;1
3196;1755;Directed;1
3196;2517;Directed;1
3196;5519;Directed;1
3199;2485;Directed;1
3210;850;Directed;1
3210;4094;Directed;1
3210;8458;Directed;1
3222;2863;Directed;1
3222;3373;Directed;1
3222;3638;Directed;1
3222;5201;Directed;1
3223;97;Directed;1
3245;796;Directed;1
3245;932;Directed;1
3245;2112;Directed;1
3247;1365;Directed;1
3247;1963;Directed;1
3253;637;Directed;1
3253;2674;Directed;1
3253;4870;Directed;1
3263;742;Directed;1
3263;2552;Directed;1
3263;2996;Directed;1
3263;3614;Directed;1
3263;4745;Directed;1
3264;1491;Directed;1
3264;1717;Directed;1
3274;846;Directed;1
3274;2285;Directed;1
3274;2624;Directed;1
3274;4864;Directed;1
3274;5570;Directed;1
3297;1116;Directed;1
3297;2564;Directed;1
3297;5589;Directed;1
3299;5026;Directed;1
3299;5598;Directed;1
3300;2288;Directed;1
3305;932;Directed;1
3305;4564;Directed;1
3305;4609;Directed;1
3311;89;Directed;1
3311;128;Directed;1
3311;1109;Directed;1
3311;1198;Directed;1
3311;1633;Directed;1
3311;2340;Directed;1
3311;2812;Directed;1
3311;3263;Directed;1
3343;171;Directed;1
3343;408;Directed;1
3343;669;Directed;1
3343;889;Directed;1
3343;988;Directed;1
3343;1503;Directed;1
3343;1506;Directed;1
3343;1529;Directed;1
3343;3802;Directed;1
3344;1042;Directed;1
3344;1750;Directed;1
3344;3004;Directed;1
3344;5284;Directed;1
3351;1058;Directed;1
3351;1218;Directed;1
3351;2518;Directed;1
3355;2331;Directed;1
3355;2618;Directed;1
3355;4641;Directed;1
3355;4862;Directed;1
3373;89;Directed;1
3373;1934;Directed;1
3373;2819;Directed;1
3373;5663;Directed;1
3376;167;Directed;1
3376;2662;Directed;1
3376;4655;Directed;1
3382;742;Directed;1
3382;789;Directed;1
3382;1940;Directed;1
3382;2316;Directed;1
3382;2811;Directed;1
3384;1248;Directed;1
3384;1850;Directed;1
3384;2862;Directed;1
3384;3052;Directed;1
3396;3376;Directed;1
3396;5329;Directed;1
3399;1814;Directed;1
3399;4806;Directed;1
3399;5064;Directed;1
3399;5694;Directed;1
3400;168;Directed;1
3400;265;Directed;1
3400;1054;Directed;1
3400;1055;Directed;1
3400;1353;Directed;1
3400;1535;Directed;1
3400;1536;Directed;1
3400;1537;Directed;1
3400;1538;Directed;1
3400;2034;Directed;1
3413;1765;Directed;1
3418;0;Directed;1
3418;750;Directed;1
3418;1054;Directed;1
3418;1186;Directed;1
3418;2309;Directed;1
3418;3861;Directed;1
3427;99;Directed;1
3427;296;Directed;1
3427;515;Directed;1
3427;1487;Directed;1
3427;2018;Directed;1
3453;2323;Directed;1
3453;5742;Directed;1
3468;356;Directed;1
3468;4299;Directed;1
3484;1428;Directed;1
3484;3004;Directed;1
3484;5096;Directed;1
3494;850;Directed;1
3494;870;Directed;1
3494;4996;Directed;1
3494;5728;Directed;1
3502;2343;Directed;1
3502;4611;Directed;1
3529;127;Directed;1
3529;200;Directed;1
3529;1805;Directed;1
3529;3052;Directed;1
3529;4759;Directed;1
3530;44;Directed;1
3530;982;Directed;1
3531;932;Directed;1
3531;2331;Directed;1
3546;3624;Directed;1
3546;3643;Directed;1
3546;5406;Directed;1
3556;430;Directed;1
3556;765;Directed;1
3556;1633;Directed;1
3556;2396;Directed;1
3556;2552;Directed;1
3556;3384;Directed;1
3556;3592;Directed;1
3556;4097;Directed;1
3556;4437;Directed;1
3565;1003;Directed;1
3565;4437;Directed;1
3574;161;Directed;1
3574;2790;Directed;1
3583;131;Directed;1
3583;345;Directed;1
3583;407;Directed;1
3583;412;Directed;1
3583;1053;Directed;1
3583;1055;Directed;1
3583;1056;Directed;1
3583;1057;Directed;1
3583;1456;Directed;1
3583;2365;Directed;1
3592;590;Directed;1
3592;1841;Directed;1
3592;5385;Directed;1
3614;130;Directed;1
3614;220;Directed;1
3614;453;Directed;1
3614;989;Directed;1
3614;1054;Directed;1
3614;2196;Directed;1
3614;3076;Directed;1
3624;238;Directed;1
3624;714;Directed;1
3624;1168;Directed;1
3624;2268;Directed;1
3624;4687;Directed;1
3624;4765;Directed;1
3624;5406;Directed;1
3626;131;Directed;1
3626;265;Directed;1
3626;505;Directed;1
3626;1971;Directed;1
3626;2364;Directed;1
3626;2484;Directed;1
3626;2975;Directed;1
3626;4664;Directed;1
3627;989;Directed;1
3627;1101;Directed;1
3627;2695;Directed;1
3627;3468;Directed;1
3638;288;Directed;1
3638;467;Directed;1
3638;2564;Directed;1
3638;3858;Directed;1
3639;1953;Directed;1
3639;2684;Directed;1
3639;3274;Directed;1
3639;5570;Directed;1
3643;1491;Directed;1
3665;91;Directed;1
3665;762;Directed;1
3665;1535;Directed;1
3665;1626;Directed;1
3665;4249;Directed;1
3665;4353;Directed;1
3678;3399;Directed;1
3678;3831;Directed;1
3678;4094;Directed;1
3678;4745;Directed;1
3678;5149;Directed;1
3680;453;Directed;1
3680;834;Directed;1
3680;3396;Directed;1
3680;4299;Directed;1
3684;171;Directed;1
3684;648;Directed;1
3684;1503;Directed;1
3684;3076;Directed;1
3684;3134;Directed;1
3684;3565;Directed;1
3684;3802;Directed;1
3697;781;Directed;1
3697;2787;Directed;1
3698;3861;Directed;1
3698;3905;Directed;1
3698;4564;Directed;1
3705;1194;Directed;1
3705;5096;Directed;1
3705;6169;Directed;1
3716;171;Directed;1
3716;565;Directed;1
3716;694;Directed;1
3716;889;Directed;1
3716;1503;Directed;1
3716;1506;Directed;1
3716;1537;Directed;1
3716;2265;Directed;1
3716;3060;Directed;1
3727;1055;Directed;1
3727;1598;Directed;1
3727;2564;Directed;1
3743;4199;Directed;1
3743;5372;Directed;1
3743;5968;Directed;1
3761;185;Directed;1
3761;720;Directed;1
3761;961;Directed;1
3761;1165;Directed;1
3761;1252;Directed;1
3761;1527;Directed;1
3761;2853;Directed;1
3761;4125;Directed;1
3761;4759;Directed;1
3763;5999;Directed;1
3765;453;Directed;1
3765;2354;Directed;1
3780;4804;Directed;1
3782;131;Directed;1
3782;1663;Directed;1
3782;3101;Directed;1
3782;6008;Directed;1
3798;3305;Directed;1
3802;1186;Directed;1
3815;596;Directed;1
3815;1529;Directed;1
3826;1359;Directed;1
3826;4201;Directed;1
3826;5860;Directed;1
3826;6041;Directed;1
3827;147;Directed;1
3827;165;Directed;1
3827;410;Directed;1
3827;566;Directed;1
3827;826;Directed;1
3827;1056;Directed;1
3827;1551;Directed;1
3827;1959;Directed;1
3827;3060;Directed;1
3831;261;Directed;1
3831;453;Directed;1
3831;495;Directed;1
3831;699;Directed;1
3831;1054;Directed;1
3831;1198;Directed;1
3831;2195;Directed;1
3831;2196;Directed;1
3831;2197;Directed;1
3837;985;Directed;1
3837;2395;Directed;1
3837;4525;Directed;1
3856;2584;Directed;1
3856;3413;Directed;1
3856;3941;Directed;1
3856;4584;Directed;1
3858;756;Directed;1
3861;174;Directed;1
3861;648;Directed;1
3861;694;Directed;1
3861;696;Directed;1
3861;761;Directed;1
3861;1055;Directed;1
3881;750;Directed;1
3881;4437;Directed;1
3881;5837;Directed;1
3887;223;Directed;1
3887;375;Directed;1
3887;2882;Directed;1
3887;4035;Directed;1
3889;127;Directed;1
3889;677;Directed;1
3889;1534;Directed;1
3889;1536;Directed;1
3889;1538;Directed;1
3889;1551;Directed;1
3889;1765;Directed;1
3889;2485;Directed;1
3889;3075;Directed;1
3889;5673;Directed;1
3890;99;Directed;1
3890;819;Directed;1
3890;834;Directed;1
3890;2268;Directed;1
3901;3075;Directed;1
3901;5673;Directed;1
3901;5742;Directed;1
3903;1764;Directed;1
3905;125;Directed;1
3905;2989;Directed;1
3905;4675;Directed;1
3908;2570;Directed;1
3912;620;Directed;1
3912;952;Directed;1
3912;1963;Directed;1
3912;3767;Directed;1
3912;4226;Directed;1
3912;4996;Directed;1
3923;390;Directed;1
3923;2144;Directed;1
3925;1883;Directed;1
3925;3815;Directed;1
3941;238;Directed;1
3941;6161;Directed;1
3949;412;Directed;1
3949;453;Directed;1
3949;495;Directed;1
3949;699;Directed;1
3949;2195;Directed;1
3949;2196;Directed;1
3949;2197;Directed;1
3949;3076;Directed;1
3949;4386;Directed;1
3958;961;Directed;1
3958;2560;Directed;1
3958;2744;Directed;1
3958;3075;Directed;1
3959;147;Directed;1
3959;165;Directed;1
3959;410;Directed;1
3959;566;Directed;1
3959;763;Directed;1
3959;1551;Directed;1
3959;1959;Directed;1
3959;3060;Directed;1
3970;1091;Directed;1
3970;2528;Directed;1
3970;2763;Directed;1
3970;4819;Directed;1
3970;6184;Directed;1
3982;174;Directed;1
3982;648;Directed;1
3982;694;Directed;1
3982;696;Directed;1
3982;761;Directed;1
3982;1055;Directed;1
3987;4611;Directed;1
3987;6190;Directed;1
3997;620;Directed;1
3997;649;Directed;1
3997;5622;Directed;1
3999;567;Directed;1
3999;761;Directed;1
3999;987;Directed;1
3999;1042;Directed;1
3999;1053;Directed;1
3999;1056;Directed;1
3999;1551;Directed;1
3999;2485;Directed;1
3999;5673;Directed;1
4002;952;Directed;1
4002;986;Directed;1
4006;26;Directed;1
4006;2309;Directed;1
4046;165;Directed;1
4046;675;Directed;1
4046;714;Directed;1
4046;3798;Directed;1
4046;4937;Directed;1
4046;5979;Directed;1
4054;118;Directed;1
4054;1750;Directed;1
4054;3264;Directed;1
4054;6238;Directed;1
4057;9;Directed;1
4057;1890;Directed;1
4057;2285;Directed;1
4057;2624;Directed;1
4057;2866;Directed;1
4057;3094;Directed;1
4057;4054;Directed;1
4057;5403;Directed;1
4065;296;Directed;1
4065;3643;Directed;1
4065;3889;Directed;1
4065;4759;Directed;1
4065;5673;Directed;1
4077;560;Directed;1
4077;631;Directed;1
4077;812;Directed;1
4077;851;Directed;1
4077;855;Directed;1
4077;935;Directed;1
4077;3128;Directed;1
4078;487;Directed;1
4078;717;Directed;1
4078;6108;Directed;1
4085;945;Directed;1
4085;4655;Directed;1
4085;5765;Directed;1
4086;1614;Directed;1
4094;4496;Directed;1
4097;1088;Directed;1
4097;2497;Directed;1
4097;2714;Directed;1
4097;4274;Directed;1
4097;4525;Directed;1
4097;4987;Directed;1
4120;397;Directed;1
4120;467;Directed;1
4120;2396;Directed;1
4120;3903;Directed;1
4120;4094;Directed;1
4120;5216;Directed;1
4125;447;Directed;1
4125;1079;Directed;1
4125;3798;Directed;1
4127;131;Directed;1
4127;148;Directed;1
4127;171;Directed;1
4127;345;Directed;1
4127;495;Directed;1
4127;1504;Directed;1
4127;1765;Directed;1
4127;2364;Directed;1
4127;2663;Directed;1
4127;6323;Directed;1
4128;260;Directed;1
4128;6238;Directed;1
4139;5453;Directed;1
4139;6077;Directed;1
4166;1091;Directed;1
4166;3678;Directed;1
4173;982;Directed;1
4190;3831;Directed;1
4199;99;Directed;1
4199;180;Directed;1
4199;223;Directed;1
4201;165;Directed;1
4201;1504;Directed;1
4201;3697;Directed;1
4201;4584;Directed;1
4201;4870;Directed;1
4212;982;Directed;1
4212;3311;Directed;1
4212;3529;Directed;1
4212;5733;Directed;1
4212;5941;Directed;1
4226;149;Directed;1
4226;4054;Directed;1
4226;5403;Directed;1
4249;912;Directed;1
4249;1164;Directed;1
4249;2143;Directed;1
4299;698;Directed;1
4299;6440;Directed;1
4303;171;Directed;1
4303;621;Directed;1
4303;889;Directed;1
4303;1503;Directed;1
4303;1537;Directed;1
4315;260;Directed;1
4315;1598;Directed;1
4315;2898;Directed;1
4315;4159;Directed;1
4315;5765;Directed;1
4352;574;Directed;1
4352;1664;Directed;1
4352;2663;Directed;1
4352;4057;Directed;1
4352;6101;Directed;1
4353;714;Directed;1
4353;1229;Directed;1
4353;2513;Directed;1
4353;4745;Directed;1
4355;1652;Directed;1
4355;3881;Directed;1
4355;6479;Directed;1
4369;147;Directed;1
4369;165;Directed;1
4369;263;Directed;1
4369;453;Directed;1
4369;1534;Directed;1
4369;1535;Directed;1
4369;1614;Directed;1
4369;2197;Directed;1
4369;2484;Directed;1
4386;2560;Directed;1
4386;4057;Directed;1
4386;4996;Directed;1
4386;5128;Directed;1
4403;2367;Directed;1
4403;2513;Directed;1
4403;5201;Directed;1
4407;1091;Directed;1
4407;1699;Directed;1
4407;3639;Directed;1
4437;2714;Directed;1
4437;4525;Directed;1
4465;275;Directed;1
4465;835;Directed;1
4465;1719;Directed;1
4465;2364;Directed;1
4465;4094;Directed;1
4465;4609;Directed;1
4491;410;Directed;1
4491;1551;Directed;1
4496;1143;Directed;1
4496;1932;Directed;1
4496;2928;Directed;1
4496;3885;Directed;1
4496;4524;Directed;1
4496;4765;Directed;1
4505;44;Directed;1
4505;4717;Directed;1
4524;1962;Directed;1
4524;2285;Directed;1
4536;129;Directed;1
4536;190;Directed;1
4536;648;Directed;1
4536;714;Directed;1
4536;1107;Directed;1
4536;2268;Directed;1
4546;5284;Directed;1
4555;1807;Directed;1
4555;6169;Directed;1
4560;382;Directed;1
4560;3941;Directed;1
4564;2734;Directed;1
4564;3101;Directed;1
4564;3798;Directed;1
4564;6440;Directed;1
4575;75;Directed;1
4575;1670;Directed;1
4584;147;Directed;1
4584;165;Directed;1
4584;263;Directed;1
4584;1506;Directed;1
4584;1534;Directed;1
4584;1535;Directed;1
4584;1614;Directed;1
4584;2197;Directed;1
4584;2484;Directed;1
4609;2166;Directed;1
4609;4673;Directed;1
4610;5976;Directed;1
4611;1491;Directed;1
4611;4806;Directed;1
4611;5372;Directed;1
4611;5385;Directed;1
4617;6577;Directed;1
4631;756;Directed;1
4631;4491;Directed;1
4641;170;Directed;1
4641;677;Directed;1
4641;761;Directed;1
4641;982;Directed;1
4641;985;Directed;1
4641;1053;Directed;1
4641;1056;Directed;1
4641;1971;Directed;1
4641;2096;Directed;1
4643;495;Directed;1
4643;1143;Directed;1
4655;107;Directed;1
4655;660;Directed;1
4655;4274;Directed;1
4664;2674;Directed;1
4673;382;Directed;1
4675;1440;Directed;1
4675;1472;Directed;1
4675;1529;Directed;1
4675;3245;Directed;1
4675;5765;Directed;1
4681;185;Directed;1
4681;1670;Directed;1
4681;5837;Directed;1
4682;131;Directed;1
4682;397;Directed;1
4682;429;Directed;1
4687;788;Directed;1
4687;1255;Directed;1
4687;2166;Directed;1
4687;4120;Directed;1
4687;4142;Directed;1
4699;237;Directed;1
4699;1198;Directed;1
4699;1962;Directed;1
4699;6428;Directed;1
4717;1356;Directed;1
4717;2513;Directed;1
4717;5096;Directed;1
4729;3343;Directed;1
4745;220;Directed;1
4745;261;Directed;1
4745;348;Directed;1
4745;407;Directed;1
4745;410;Directed;1
4745;453;Directed;1
4745;568;Directed;1
4745;989;Directed;1
4745;1054;Directed;1
4759;5941;Directed;1
4759;6097;Directed;1
4765;3861;Directed;1
4765;4190;Directed;1
4769;3767;Directed;1
4780;860;Directed;1
4780;2455;Directed;1
4780;2763;Directed;1
4780;3222;Directed;1
4804;860;Directed;1
4804;3167;Directed;1
4806;3908;Directed;1
4806;5096;Directed;1
4806;6451;Directed;1
4819;4142;Directed;1
4819;6841;Directed;1
4862;288;Directed;1
4862;762;Directed;1
4862;819;Directed;1
4862;1717;Directed;1
4864;1884;Directed;1
4864;2662;Directed;1
4875;2866;Directed;1
4875;3093;Directed;1
4875;5149;Directed;1
4937;133;Directed;1
4937;1058;Directed;1
4937;1456;Directed;1
4937;1943;Directed;1
4937;4673;Directed;1
4937;5673;Directed;1
4947;1536;Directed;1
4947;2620;Directed;1
4947;3377;Directed;1
4947;4054;Directed;1
4957;2580;Directed;1
4957;3923;Directed;1
4957;4353;Directed;1
4987;2912;Directed;1
5015;443;Directed;1
5015;592;Directed;1
5015;3384;Directed;1
5015;4065;Directed;1
5017;99;Directed;1
5017;330;Directed;1
5017;397;Directed;1
5026;9;Directed;1
5026;2775;Directed;1
5026;4609;Directed;1
5026;6937;Directed;1
5064;1699;Directed;1
5064;3212;Directed;1
5081;835;Directed;1
5081;1632;Directed;1
5081;2830;Directed;1
5081;2904;Directed;1
5081;7551;Directed;1
5082;567;Directed;1
5082;677;Directed;1
5082;761;Directed;1
5082;987;Directed;1
5082;1053;Directed;1
5082;1551;Directed;1
5082;2096;Directed;1
5082;2485;Directed;1
5082;5673;Directed;1
5096;99;Directed;1
5128;453;Directed;1
5130;3861;Directed;1
5130;4673;Directed;1
5139;296;Directed;1
5139;867;Directed;1
5139;5973;Directed;1
5149;187;Directed;1
5149;2283;Directed;1
5149;3181;Directed;1
5152;4303;Directed;1
5152;5143;Directed;1
5152;6355;Directed;1
5156;147;Directed;1
5156;165;Directed;1
5156;263;Directed;1
5156;1056;Directed;1
5156;1506;Directed;1
5156;1534;Directed;1
5156;1535;Directed;1
5156;2197;Directed;1
5156;2484;Directed;1
5184;5288;Directed;1
5192;99;Directed;1
5192;1323;Directed;1
5192;5728;Directed;1
5192;6822;Directed;1
5201;596;Directed;1
5201;1962;Directed;1
5201;4353;Directed;1
5206;1555;Directed;1
5215;1927;Directed;1
5215;2169;Directed;1
5215;4035;Directed;1
5216;1050;Directed;1
5216;1697;Directed;1
5216;2619;Directed;1
5223;94;Directed;1
5223;1058;Directed;1
5223;1198;Directed;1
5223;1456;Directed;1
5223;1536;Directed;1
5223;2265;Directed;1
5223;3075;Directed;1
5223;3743;Directed;1
5284;6112;Directed;1
5288;4224;Directed;1
5302;630;Directed;1
5302;695;Directed;1
5302;867;Directed;1
5302;920;Directed;1
5302;1056;Directed;1
5302;1255;Directed;1
5302;1529;Directed;1
5302;2975;Directed;1
5302;4643;Directed;1
5315;824;Directed;1
5315;5821;Directed;1
5329;568;Directed;1
5329;1231;Directed;1
5329;4525;Directed;1
5341;4077;Directed;1
5341;4681;Directed;1
5341;5791;Directed;1
5347;220;Directed;1
5347;261;Directed;1
5347;348;Directed;1
5347;568;Directed;1
5347;1054;Directed;1
